id,title,pdf_url,doc_date,doc_type,country,project_id,web_url,source_url,content_type,md5,family_id,family_year,status
AF.document.062MMAAR.n0000,Climate changes adaptation project in oasis zones – PACC-ZO — Project document,https://cdn.climatepolicyradar.org/navigator/MAR/2015/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_1ab9338418d37c789d83c702c1a4dc8e.pdf,2015-04-08T00:00:00Z,Project document,MAR,062MMAAR,https://climateprojectexplorer.org/document/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_a94f,https://fifspubprd.azureedge.net/afdocuments/project/9/9_Final_AFB_PPRC_16_12-Proposal-for-Morocco_0.pdf,application/pdf,1ab9338418d37c789d83c702c1a4dc8e,AF.family.062MMAAR.0,2015,parked
AF.document.062MMAAR.n0001,Climate changes adaptation project in oasis zones – PACC-ZO — Inception report,https://cdn.climatepolicyradar.org/navigator/MAR/2015/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_b2be5c5b1bce2b12d90823dd6dd6526e.pdf,2015-04-08T00:00:00Z,Inception report,MAR,062MMAAR,https://climateprojectexplorer.org/document/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_a94f,https://fifspubprd.azureedge.net/afdocuments/project/9/9_150116%20Inception%20report%20PACCZO%20MOROCCO%20VF.pdf,application/pdf,b2be5c5b1bce2b12d90823dd6dd6526e,AF.family.062MMAAR.0,2015,parked
AF.document.062MMAAR.n0002,Climate changes adaptation project in oasis zones – PACC-ZO — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/MAR/2015/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_8b5b90273b781605f9b27641ea967b81.pdf,2015-04-08T00:00:00Z,Mid-term evaluation,MAR,062MMAAR,https://climateprojectexplorer.org/document/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_a94f,https://fifspubprd.azureedge.net/afdocuments/project/9/9_MT%20Evaluation_EN_FR-PACCZO.pdf,application/pdf,8b5b90273b781605f9b27641ea967b81,AF.family.062MMAAR.0,2015,kept
AF.document.062MMAAR.n0003,Climate changes adaptation project in oasis zones – PACC-ZO — Final evaluation report,https://cdn.climatepolicyradar.org/navigator/MAR/2015/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_cd771b4a6ea6edc05b54ee299115376e.pdf,2015-04-08T00:00:00Z,Final evaluation,MAR,062MMAAR,https://climateprojectexplorer.org/document/climate-changes-adaptation-project-in-oasis-zones-pacc-zo_a94f,https://fifspubprd.azureedge.net/afdocuments/project/9/PACCZO_Report%20phase%202_Final%20edition_English%20version.pdf,application/pdf,cd771b4a6ea6edc05b54ee299115376e,AF.family.062MMAAR.0,2015,kept
AF.document.052MNPFR.n0000,Adapting to climate induced threats to food production and food security in the Karnali Region of Nepal — Project document,https://cdn.climatepolicyradar.org/navigator/NPL/2015/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_21fbfbc4138cdb7d25203cc440c38cd0.pdf,2015-04-01T00:00:00Z,Project document,NPL,052MNPFR,https://climateprojectexplorer.org/document/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_6026,https://fifspubprd.azureedge.net/afdocuments/project/43/43_NEPAL%20final.pdf,application/pdf,21fbfbc4138cdb7d25203cc440c38cd0,AF.family.052MNPFR.0,2015,out_of_scope_geo
AF.document.052MNPFR.n0001,Adapting to climate induced threats to food production and food security in the Karnali Region of Nepal — Inception report,https://cdn.climatepolicyradar.org/navigator/NPL/2015/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_a1590d1faf864de8625a57fce77467b1.pdf,2015-04-01T00:00:00Z,Inception report,NPL,052MNPFR,https://climateprojectexplorer.org/document/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_6026,https://fifspubprd.azureedge.net/afdocuments/project/43/43_AF-Nepal_Project%20Inception%20workshop%20Report_26Nov2018.pdf,application/pdf,a1590d1faf864de8625a57fce77467b1,AF.family.052MNPFR.0,2015,out_of_scope_geo
AF.document.052MNPFR.n0004,Adapting to climate induced threats to food production and food security in the Karnali Region of Nepal — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/NPL/2015/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_858efe8b76d623511208511f34aa9ec2.pdf,2015-04-01T00:00:00Z,Mid-term evaluation,NPL,052MNPFR,https://climateprojectexplorer.org/document/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_6026,https://fifspubprd.azureedge.net/afdocuments/project/43/43_Mid%20Term%20Review%20Report%20of%20AF-%20Nepal%20Proejct_CAFS-Karnali_ok.pdf,application/pdf,858efe8b76d623511208511f34aa9ec2,AF.family.052MNPFR.0,2015,out_of_scope_geo
AF.document.052MNPFR.n0006,Adapting to climate induced threats to food production and food security in the Karnali Region of Nepal — Project completion report,https://cdn.climatepolicyradar.org/navigator/NPL/2015/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_86f3e6fdaa4bbdb0590f0e475b75fc15.pdf,2015-04-01T00:00:00Z,Completion report,NPL,052MNPFR,https://climateprojectexplorer.org/document/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_6026,https://fifspubprd.azureedge.net/afdocuments/project/43/AF_WFP_Nepal_Project%20Completion%20Summary.pdf,application/pdf,86f3e6fdaa4bbdb0590f0e475b75fc15,AF.family.052MNPFR.0,2015,out_of_scope_geo
AF.document.052MNPFR.n0007,Adapting to climate induced threats to food production and food security in the Karnali Region of Nepal — Final evaluation report,https://cdn.climatepolicyradar.org/navigator/NPL/2015/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_57d356e744e97985d79844cc08fce06a.pdf,2015-04-01T00:00:00Z,Final evaluation,NPL,052MNPFR,https://climateprojectexplorer.org/document/adapting-to-climate-induced-threats-to-food-production-and-food-security-in-the-karnali-region-of-nepal_6026,https://fifspubprd.azureedge.net/afdocuments/project/43/WFP%20CAFS%20Final%20Evaluation%20Report%20Final.pdf,application/pdf,57d356e744e97985d79844cc08fce06a,AF.family.052MNPFR.0,2015,out_of_scope_geo
AF.document.050NARAR.n0000,Enhancing the Adaptive Capacity and Increasing Resilience of Small-size Agriculture Producers of the Northeast of Argentina — Project document,https://cdn.climatepolicyradar.org/navigator/ARG/2013/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_99907e457f48bead74d71fdd39900acd.pdf,2013-04-04T00:00:00Z,Project document,ARG,050NARAR,https://climateprojectexplorer.org/document/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_5e6c,https://fifspubprd.azureedge.net/afdocuments/project/54/54_PROJECT%20DOCUMENT%20Argentina%20NIE_FINAL%20ENG_signed.pdf,application/pdf,99907e457f48bead74d71fdd39900acd,AF.family.050NARAR.0,2013,out_of_scope_geo
AF.document.050NARAR.n0001,Enhancing the Adaptive Capacity and Increasing Resilience of Small-size Agriculture Producers of the Northeast of Argentina — Project concept,https://cdn.climatepolicyradar.org/navigator/ARG/2013/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_2595aa287d28ad8b4341c9d73aa9813f.pdf,2013-04-04T00:00:00Z,Project concept,ARG,050NARAR,https://climateprojectexplorer.org/document/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_5e6c,https://fifspubprd.azureedge.net/afdocuments/project/54/54_Argentina%20proposal%20for%20posting.pdf,application/pdf,2595aa287d28ad8b4341c9d73aa9813f,AF.family.050NARAR.0,2013,out_of_scope_geo
AF.document.050NARAR.n0002,Enhancing the Adaptive Capacity and Increasing Resilience of Small-size Agriculture Producers of the Northeast of Argentina — Inception report,https://cdn.climatepolicyradar.org/navigator/ARG/2013/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_46ef3d3ba5dcca3f37023ba3b9aceb59.pdf,2013-04-04T00:00:00Z,Inception report,ARG,050NARAR,https://climateprojectexplorer.org/document/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_5e6c,https://fifspubprd.azureedge.net/afdocuments/project/54/54_Initial%20Workshop%20Report.pdf,application/pdf,46ef3d3ba5dcca3f37023ba3b9aceb59,AF.family.050NARAR.0,2013,out_of_scope_geo
AF.document.050NARAR.n0003,Enhancing the Adaptive Capacity and Increasing Resilience of Small-size Agriculture Producers of the Northeast of Argentina — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/ARG/2013/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_fc19e5d32e78291532a3716ec88f5c59.pdf,2013-04-04T00:00:00Z,Mid-term evaluation,ARG,050NARAR,https://climateprojectexplorer.org/document/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_5e6c,https://fifspubprd.azureedge.net/afdocuments/project/54/54_EMT%20FONDO%20DE%20ADAPTACION%20UCAR_ENGLISH.pdf,application/pdf,fc19e5d32e78291532a3716ec88f5c59,AF.family.050NARAR.0,2013,out_of_scope_geo
AF.document.050NARAR.n0004,Enhancing the Adaptive Capacity and Increasing Resilience of Small-size Agriculture Producers of the Northeast of Argentina — Project completion report,https://cdn.climatepolicyradar.org/navigator/ARG/2013/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_4751b9a74146f244c15d0c262f9bd8d7.pdf,2013-04-04T00:00:00Z,Completion report,ARG,050NARAR,https://climateprojectexplorer.org/document/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_5e6c,https://fifspubprd.azureedge.net/afdocuments/project/54/54_2.2%20DIPROSE%20-%20Project%20Completion%20Report%20-%20Non%20definitive%20version%20-%20ENG.pdf,application/pdf,4751b9a74146f244c15d0c262f9bd8d7,AF.family.050NARAR.0,2013,out_of_scope_geo
AF.document.050NARAR.n0005,Enhancing the Adaptive Capacity and Increasing Resilience of Small-size Agriculture Producers of the Northeast of Argentina — Final evaluation report,https://cdn.climatepolicyradar.org/navigator/ARG/2013/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_833dfa88dfb20b479496d873ab4f36e5.pdf,2013-04-04T00:00:00Z,Final evaluation,ARG,050NARAR,https://climateprojectexplorer.org/document/enhancing-the-adaptive-capacity-and-increasing-resilience-of-small-size-agriculture-producers-of-the-northeast-of-argentina_5e6c,https://fifspubprd.azureedge.net/afdocuments/project/54/54_1.2%20DIPROSE%20-%20Final%20Evaluation%20Report%20-%20Non%20definitive%20version%20-%20ENG.pdf,application/pdf,833dfa88dfb20b479496d873ab4f36e5,AF.family.050NARAR.0,2013,out_of_scope_geo
AF.document.038MKHFR.n0000,Enhancing Climate Resilience of Rural Communities Living in Protected Areas of Cambodia — Project document,https://cdn.climatepolicyradar.org/navigator/KHM/2012/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_37ea11e52c774ca5b3eaad3a6c32fe3c.pdf,2012-06-29T00:00:00Z,Project document,KHM,038MKHFR,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_15f2,https://fifspubprd.azureedge.net/afdocuments/project/37/37_Cambodia%20AF_FPP_23%20May%2023%20clean%20copy.pdf,application/pdf,37ea11e52c774ca5b3eaad3a6c32fe3c,AF.family.038MKHFR.0,2012,out_of_scope_geo
AF.document.038MKHFR.n0001,Enhancing Climate Resilience of Rural Communities Living in Protected Areas of Cambodia — Project concept,https://cdn.climatepolicyradar.org/navigator/KHM/2012/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_a1501348878f68d295f7359dea6bcfce.pdf,2012-06-29T00:00:00Z,Project concept,KHM,038MKHFR,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_15f2,https://fifspubprd.azureedge.net/afdocuments/project/37/37_AF_Revised%20Cambodia%20%20Concept_08%20February%202012_%20clean%20copy.pdf,application/pdf,a1501348878f68d295f7359dea6bcfce,AF.family.038MKHFR.0,2012,out_of_scope_geo
AF.document.038MKHFR.n0002,Enhancing Climate Resilience of Rural Communities Living in Protected Areas of Cambodia — Inception report,https://cdn.climatepolicyradar.org/navigator/KHM/2012/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_e29fb7b9403dcd3341d08e38147d6292.pdf,2012-06-29T00:00:00Z,Inception report,KHM,038MKHFR,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_15f2,https://fifspubprd.azureedge.net/afdocuments/project/37/37_PhaseI_Cambodia%20AF_Inception%20workshop%20report_FINAL.pdf,application/pdf,e29fb7b9403dcd3341d08e38147d6292,AF.family.038MKHFR.0,2012,out_of_scope_geo
AF.document.038MKHFR.n0003,Enhancing Climate Resilience of Rural Communities Living in Protected Areas of Cambodia — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/KHM/2012/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_f237c2d5b971059add6300933d6d3b43.pdf,2012-06-29T00:00:00Z,Mid-term evaluation,KHM,038MKHFR,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_15f2,https://fifspubprd.azureedge.net/afdocuments/project/37/37_Final%20Cambodia%20AF%20MTR%204%20April%202018.pdf,application/pdf,f237c2d5b971059add6300933d6d3b43,AF.family.038MKHFR.0,2012,out_of_scope_geo
AF.document.038MKHFR.n0004,Enhancing Climate Resilience of Rural Communities Living in Protected Areas of Cambodia — Final evaluation report,https://cdn.climatepolicyradar.org/navigator/KHM/2012/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_7b057bbfa3be504c4c6705c2b05fa037.pdf,2012-06-29T00:00:00Z,Final evaluation,KHM,038MKHFR,https://climateprojectexplorer.org/document/enhancing-climate-resilience-of-rural-communities-living-in-protected-areas-of-cambodia_15f2,https://fifspubprd.azureedge.net/afdocuments/project/37/37_khm_mie_food_2011-1_unep_afb_spcc_cambodia%20af.pdf,application/pdf,7b057bbfa3be504c4c6705c2b05fa037,AF.family.038MKHFR.0,2012,out_of_scope_geo
AF.document.036MBZCR.n0000,Belize Marine Conservation and Climate Adaptation Initiative — Project document,https://cdn.climatepolicyradar.org/navigator/BLZ/2014/belize-marine-conservation-and-climate-adaptation-initiative_f93d5c29517a41fa8941b1d89dced8d6.pdf,2014-08-18T00:00:00Z,Project document,BLZ,036MBZCR,https://climateprojectexplorer.org/document/belize-marine-conservation-and-climate-adaptation-initiative_ec7c,https://fifspubprd.azureedge.net/afdocuments/project/55/55_Belize%20MCCAP%20Project%20Proposal%20June%205%202014.pdf,application/pdf,f93d5c29517a41fa8941b1d89dced8d6,AF.family.036MBZCR.0,2014,out_of_scope_geo
AF.document.036MBZCR.n0001,Belize Marine Conservation and Climate Adaptation Initiative — Project concept,https://cdn.climatepolicyradar.org/navigator/BLZ/2014/belize-marine-conservation-and-climate-adaptation-initiative_11baebc4e28d5b5d1830d5978fa683cf.pdf,2014-08-18T00:00:00Z,Project concept,BLZ,036MBZCR,https://climateprojectexplorer.org/document/belize-marine-conservation-and-climate-adaptation-initiative_ec7c,https://fifspubprd.azureedge.net/afdocuments/project/55/55_Belize%20Marine%20Adaptation%20AF%20Proposal%20Feb%208.pdf,application/pdf,11baebc4e28d5b5d1830d5978fa683cf,AF.family.036MBZCR.0,2014,out_of_scope_geo
AF.document.036MBZCR.n0002,Belize Marine Conservation and Climate Adaptation Initiative — Mid-term evaluation report,https://cdn.climatepolicyradar.org/navigator/BLZ/2014/belize-marine-conservation-and-climate-adaptation-initiative_f6e17f6a79f17cefd8cf8623375d83e1.pdf,2014-08-18T00:00:00Z,Mid-term evaluation,BLZ,036MBZCR,https://climateprojectexplorer.org/document/belize-marine-conservation-and-climate-adaptation-initiative_ec7c,https://fifspubprd.azureedge.net/afdocuments/project/55/55_Final%20MCCAP%20MTE%20Report%20-%205th%20February%202018-3.pdf,application/pdf,f6e17f6a79f17cefd8cf8623375d83e1,AF.family.036MBZCR.0,2014,out_of_scope_geo
AF.document.036MBZCR.n0003,Belize Marine Conservation and Climate Adaptation Initiative — Project completion report,https://cdn.climatepolicyradar.org/navigator/BLZ/2014/belize-marine-conservation-and-climate-adaptation-initiative_95e9c5f2c74c824df63ad23d37b73726.pdf,2014-08-18T00:00:00Z,Completion report,BLZ,036MBZCR,https://climateprojectexplorer.org/document/belize-marine-conservation-and-climate-adaptation-initiative_ec7c,https://fifspubprd.azureedge.net/afdocuments/project/55/55_MCCAP-Completion-Summary_Final.pdf,application/pdf,95e9c5f2c74c824df63ad23d37b73726,AF.family.036MBZCR.0,2014,out_of_scope_geo
